unique_id,table,record_id,field,fr_value,en-US,nl,de
4e00d239-d4f5-4844-ad7a-bad250d82fcb,species,SP358,order,Chiroptera,,,
cfb1b517-42c5-4730-bf6e-05746d12f421,species,SP358,species,Pipistrellus kuhlii,,,
9e50bbf0-bdd8-4141-9fe8-a999edf8ba55,species,SP358,subside_group,SG2,,,
24764d74-4cfc-4784-9610-d791a90c22f8,species,SP359,agw_group,Chauve-souris,,,
8048b54b-5b67-4871-b737-9d5606a105ef,species,SP359,class,Mammalia,,,
4021f56c-02e0-4bf4-a01a-adceed129108,species,SP359,creaves_species,Pipistrelle,,,
26e43902-1f8f-4b1b-9ac6-283eaadb1b2d,species,SP359,family,Verspertilionidés,,,
a5d97fc4-996b-4d16-b3c9-34a0bbb3da60,species,SP359,native_status,NS1,,,
5c1f6d5b-9b51-4a65-a45a-e9a22728dc13,species,SP359,order,Chiroptera,,,
3e0cf15f-60e1-4c75-9471-e50ca7347bce,species,SP359,species,Pipistrellus nathusii,,,
860a87cf-1b14-49a2-a98b-219d92fe701e,species,SP359,subside_group,SG2,,,
4dd769c3-0f9f-4ad7-8e24-98b9a8d5ef76,species,SP36,agw_group,Autre oiseau,,,
a8177422-718a-421a-90b5-331243c86bf4,species,SP36,class,Aves,,,
5d74ef99-83ce-4b8c-a7cd-e4252083d00a,species,SP36,creaves_species,Pipit à gorge rousse,,,
7b7a59c4-0dba-49bd-914e-becf8d7bc433,species,SP36,family,Motacillidés,,,
b56476c9-0653-4c79-b6d8-df5feaf6a2b0,species,SP36,native_status,NS1,,,
5003a54a-20ca-4d10-82a5-87ba7d90072d,species,SP36,order,Passériformes,,,
f9a17efd-540a-4f39-85ea-9010c7537b55,species,SP36,species,Anthus cervinus,,,
6e6660f3-fd8e-4be4-a13d-70258cd035cf,species,SP36,subside_group,SG2,,,
6df1422c-1c68-43e3-9b81-3b79f1a49676,species,SP360,agw_group,Chauve-souris,,,
3f41f6be-cacd-4de8-904e-f7a4721fc1ec,species,SP360,class,Mammalia,,,
0388b9cc-d537-45a2-98ec-441d6c542e31,species,SP360,creaves_species,Pipistrelle,,,
202a24c3-cc49-4fc7-9029-faaeb1edb721,species,SP360,family,Verspertilionidés,,,
816356f5-97e1-4112-87ac-f891c7434f71,species,SP360,native_status,NS1,,,
1a82eb31-f218-4b64-8407-63d13c29d78e,species,SP360,order,Chiroptera,,,
7d863822-22f5-4156-b9ee-e5340b927c6d,species,SP360,species,Pipistrellus pipistrellus,,,
2051ebc9-a1fd-442c-85f4-5ceef6f6d5fd,species,SP360,subside_group,SG2,,,
f41659e0-bfc2-4dbd-9b4f-1e7c2671e6d0,species,SP361,agw_group,Chauve-souris,,,
97428877-12ec-43c3-9424-008c6c383197,species,SP361,class,Mammalia,,,
030d57ef-9606-4b1b-b930-cda1ef8a473d,species,SP361,creaves_species,Pipistrelle,,,
c2f84fdb-e0c2-4fc1-90d0-6793ca06893d,species,SP361,family,Verspertilionidés,,,
2851e0b4-625e-4957-b569-faff335c528f,species,SP361,native_status,NS1,,,
d4901616-f336-4eeb-81b0-84131de6a8f7,species,SP361,order,Chiroptera,,,
64f61ab7-c886-41f1-ae23-ce2f6936d660,species,SP361,species,Pipistrellus pygmaeus,,,
47b1c67a-9d44-4579-a74e-093f495fe27f,species,SP361,subside_group,SG2,,,
85c72885-b9b4-4043-b318-95d557dd2acb,species,SP362,agw_group,Grand échassier,,,
073f396f-61d2-4e0f-a6ee-7768ece496d9,species,SP362,class,Aves,,,
8ff56a1f-f2ec-4cd2-b81e-09e0a1cc6291,species,SP362,creaves_species,Spatule blanche,,,
7905cf93-aa43-43a9-aa79-bce8dae452c9,species,SP362,family,Threskiornithidés,,,
1a2161f9-be7f-4c32-a345-e9b64aa1e66b,species,SP362,native_status,NS1,,,
7e4b1b5a-0a17-4ebc-acd3-e547070f9c47,species,SP362,order,Pélécaniformes,,,
9893fe0a-be20-4c5b-987d-4dbfa53170cb,species,SP362,species,Platalea leucorodia,,,
d14f5c8d-dc1b-47d6-90fa-c2a788dc938a,species,SP362,subside_group,SG1,,,
4a61b4d4-8329-4b05-a6c7-35c11419dd7a,species,SP363,agw_group,Chauve-souris,,,
8a1645c5-80f0-4c7a-a7df-48030356da68,species,SP363,class,Mammalia,,,
b70a8da8-1dd5-447d-98cb-ff67e821cfbe,species,SP363,creaves_species,Oreillard roux,,,
142af8fb-7bda-41d2-baee-f8b3b17f6dfb,species,SP363,family,Verspertilionidés,,,
24e614ee-ca51-4107-88ea-0f86c246495a,species,SP363,native_status,NS1,,,
f3324196-6c01-4874-bc20-d3438fc70d5e,species,SP363,order,Chiroptera,,,
6a4a172c-40e7-49ae-aacf-47e6ec6059c3,species,SP363,species,Plecotus auritus,,,
b8902b44-decf-4354-af0a-1a1993fb6c68,species,SP363,subside_group,SG2,,,
3a663fb6-0f00-4aac-8677-acaa23552782,species,SP364,agw_group,Chauve-souris,,,
cac83006-9130-455f-a805-a118c3a55be2,species,SP364,class,Mammalia,,,
478da18a-220d-40de-8726-723e6ecbdad4,species,SP364,creaves_species,Oreillard,,,
cb87c232-e0b7-4861-a730-387ffc1e6e8b,species,SP364,family,Verspertilionidés,,,
06bde9b3-1bfa-4898-abe7-5b33e6f3af37,species,SP364,native_status,NS1,,,
7df0a509-9489-4ef3-bc87-c0562addb2bc,species,SP364,order,Chiroptera,,,
6505f033-d11b-490b-836f-55761c9d1303,species,SP364,species,Plecotus austriacus,,,
6be40534-4e6e-4cdd-b3d6-0e4271229415,species,SP364,subside_group,SG2,,,
30c84351-52fe-4b0d-acdc-b0be8292f7a2,species,SP365,agw_group,Autre oiseau,,,
f7115e91-f3db-4753-88a6-aed8ec819310,species,SP365,class,Aves,,,
e191f246-b1e4-4ae8-bead-903dc88994be,species,SP365,creaves_species,Bruant des neiges,,,
f56d3eb5-0af8-45ee-a186-53de04afd850,species,SP365,family,Emberizidés,,,
27860104-bb5d-42f6-b9ef-9e1e79222061,species,SP365,native_status,NS1,,,
5b2690b1-4f51-4513-948b-e7df9f083b9e,species,SP365,order,Passériformes,,,
425f76b3-1cef-4ff4-b5f9-85963ff248b0,species,SP365,species,Plectrophenax nivalis,,,
6a8845bd-a664-4f3f-aeda-d9fdbf4362df,species,SP365,subside_group,SG2,,,
357a1948-a716-40bc-b734-160d43c50141,species,SP366,agw_group,Grand échassier,,,
51d7af1f-02d0-4b79-bd95-203e80104b08,species,SP366,class,Aves,,,
79f46700-1e80-47d8-b895-dca48627e98f,species,SP366,creaves_species,Ibis falcinelle,,,
232fe935-51d2-4f56-bf73-ac411a3fcf6a,species,SP366,family,Threskiornithidés,,,
ede0ed77-f2ee-4916-afcc-056a7811cadc,species,SP366,native_status,NS1,,,
8b08f6ae-2aef-4b93-bd86-a9021a524422,species,SP366,order,Pélécaniformes,,,
f6c4446a-3120-452f-82c0-73dda8e2cb25,species,SP366,species,Plegadis falcinellus,,,
50d26ae9-7d4b-4917-85c4-49b8714302a7,species,SP366,subside_group,SG1,,,
d79b9554-e849-401b-b7ca-12ba34d96a17,species,SP367,agw_group,Limicole,,,
473e0794-32bc-4ecb-b1c4-729e98fb6bf9,species,SP367,class,Aves,,,
9fe561b6-a059-44cd-a9ba-8ae97e31c707,species,SP367,creaves_species,Pluvier doré,,,
6b5ed6ab-e7a1-47f8-bb9e-3af475e4dfcc,species,SP367,family,Charadriidés,,,
6efa06c0-ac76-4ae5-ac23-b31a029bba35,species,SP367,native_status,NS1,,,
9120a53d-e28f-4e51-910e-700472b3ce44,species,SP367,order,Charadriiformes,,,
af403413-580b-4ca0-8b54-36bd65e1db77,species,SP367,species,Pluvialis apricaria,,,
a8d6efe0-90fa-467a-9431-a13f6c66de01,species,SP367,subside_group,SG1,,,
2a5878db-713c-4823-bb38-3a8039f01317,species,SP368,agw_group,Limicole,,,
ae211d13-70a7-4f76-bb0f-c4c2d29436c1,species,SP368,class,Aves,,,
e83e6fad-b9d6-4ecc-babe-56f24bc13fb5,species,SP368,creaves_species,Pluvier argenté,,,
f257361d-e6a6-4407-83a9-36dfc1d1e746,species,SP368,family,Charadriidés,,,
d8034d19-bed4-4d36-8ba0-7f094dcd2a80,species,SP368,native_status,NS1,,,
0f260ef4-315a-43b6-a7f3-8d6481a9eaeb,species,SP368,order,Charadriiformes,,,
b6403bbe-dc75-4756-9aee-1716e1c6631b,species,SP368,species,Pluvialis squatarola,,,
aa855593-7e3b-4b96-8844-c02a790c6b53,species,SP368,subside_group,SG1,,,
9925249b-6bb6-4187-bb37-f9913454cdf6,species,SP369,agw_group,Reptile,,,
26fff61b-d1f1-4f2c-9006-2c6b4ffd4268,species,SP369,class,Reptilia,,,
7efdf5d5-530a-429d-9bba-72b27707950c,species,SP369,creaves_species,Lézard des murailles,,,
6fd168a8-8122-43b3-9020-2a1ed349ee70,species,SP369,family,Lacertidae,,,
ce582185-6f6b-4bc2-bf67-bf40d46897fb,species,SP369,native_status,NS1,,,
86073bc4-45f1-43aa-a74d-b9c49fcade71,species,SP369,order,Squamata,,,
ffc8fd83-316b-44fe-bfcf-0ba28ead304d,species,SP369,species,Podarcis muralis,,,
7041ca5e-181a-478e-94ea-9ad0024699a1,species,SP369,subside_group,SG2,,,
a6eab492-50e4-41a1-924d-b8e8b5ec4354,species,SP37,agw_group,Autre oiseau,,,
a22d5691-30e9-4646-a6f4-6a9e1b9d840a,species,SP37,class,Aves,,,
ebcb7e57-64b3-4abb-a949-8112921c07b4,species,SP37,creaves_species,Pipit maritime,,,
923aeee8-a86e-47c5-8dc9-2d110a47b05a,species,SP37,family,Motacillidés,,,
2f93087b-c830-49da-9435-93f71a74d6f9,species,SP37,native_status,NS1,,,
cc825296-742d-4a1a-9292-97af56d4ca08,species,SP37,order,Passériformes,,,
6177edce-8a29-4e93-8353-6766c2253d3e,species,SP37,species,Anthus petrosus,,,
8ff0edf3-7e46-46f8-b0f3-ba81324c74ea,species,SP37,subside_group,SG2,,,
0e4a847d-bafe-4cc3-a0e1-b0fbc5cd9fcd,species,SP370,agw_group,Anatidé  / grèbe,,,
b36a7b31-69ec-494c-a5f8-0cc221e6c7ff,species,SP370,class,Aves,,,
b376e286-960d-44a5-8791-d9b28d647621,species,SP370,creaves_species,Grèbe esclavon,,,
f931ef99-6980-4cec-9726-799ccc6f5fce,species,SP370,family,Podicipedidés,,,
6ab7e97b-4db4-4cd2-9845-549d68fcb116,species,SP370,native_status,NS1,,,
baf3307c-95ae-493e-b66d-44887e72bee8,species,SP370,order,Podicipédiformes,,,
6874a8d7-4e0c-4543-b3d7-274d2c81c14c,species,SP370,species,Podiceps auritus,,,
50e1e41d-d6a8-411d-81a9-d479da9fa70b,species,SP370,subside_group,SG1,,,
c38a74ec-9d7c-41ce-8623-57083d70d0e5,species,SP371,agw_group,Anatidé  / grèbe,,,
dd9cb324-d1e7-456d-a464-5d7d7cb7acd1,species,SP371,class,Aves,,,
4a4776fd-bc71-4ab1-b1f1-1f7856a99418,species,SP371,creaves_species,Grèbe huppé,,,
b2332304-5e17-49cd-8396-e46afa2a389b,species,SP371,family,Podicipedidés,,,
51a0529f-b2af-41a9-91fb-d847cc5c7863,species,SP371,native_status,NS1,,,
d7eec7ff-0042-49f9-9edd-a01d0cc458f6,species,SP371,order,Podicipédiformes,,,
62b8c92a-8ec3-43ef-9864-a48393d797c7,species,SP371,species,Podiceps cristatus,,,
a7590eba-ed41-43fc-b97f-4ca155440440,species,SP371,subside_group,SG1,,,
7772b0d0-c0ed-451c-96a8-b7edbf74d347,species,SP372,agw_group,Anatidé  / grèbe,,,
af3109ba-fb1d-4a44-8acf-dc1b3e085d4d,species,SP372,class,Aves,,,
1e4555cd-924e-49c9-b394-546b5945d347,species,SP372,creaves_species,Grèbe jougris,,,
e62b6c6d-ec5d-4d93-aa09-fb0e6544f6d0,species,SP372,family,Podicipedidés,,,
f82c159b-1dd0-48f4-847b-b69071ba8777,species,SP372,native_status,NS1,,,
65b749c3-92f8-4f98-989a-98fd07ffddf8,species,SP372,order,Podicipédiformes,,,
15d38ff1-e164-4831-8bbf-3e53841e030b,species,SP372,species,Podiceps grisegena,,,
d609d4b2-626a-4232-aaa9-556eba8a678e,species,SP372,subside_group,SG1,,,
fd87d49a-aca0-42c1-a564-6141d4a30168,species,SP373,agw_group,Anatidé  / grèbe,,,
94a32e54-930a-4745-a0e3-f1bd78d12b95,species,SP373,class,Aves,,,
c16f92b9-adae-4da7-adbb-d11b6fe9fba3,species,SP373,creaves_species,Grèbe à cou noir,,,
a5f3c4f4-cd2a-47f6-a268-a3c2da38d247,species,SP373,family,Podicipedidés,,,
d985b0c6-b257-42ef-9b52-5820061def26,species,SP373,native_status,NS1,,,
42fcf49d-d4c0-47b5-84ea-86c60b99bf13,species,SP373,order,Podicipédiformes,,,
9980d409-704b-4c12-9c3d-9d25e3bdca0f,species,SP373,species,Podiceps nigricollis,,,
d3d1b7b5-963c-448c-9645-a250f1c32a79,species,SP373,subside_group,SG1,,,
1b52c876-8fa4-40b9-9af5-b5b417c7d684,species,SP374,agw_group,Autre oiseau d'eau,,,
35d444ee-7f08-42bc-b167-14935fdb5814,species,SP374,class,Aves,,,
f2b50af3-a413-4b52-a699-85faaa4bb37e,species,SP374,creaves_species,Marouette poussin,,,
9f0f53e4-1fec-4a77-b871-d623f641b965,species,SP374,family,Rallidés,,,
ffa3ce89-cf65-499e-892c-a5b38b68dd7d,species,SP374,native_status,NS1,,,
7164dbae-83cf-4e11-9cf5-0b7aaa327f98,species,SP374,order,Gruiformes,,,
32f8f520-d484-4f7b-97a6-77531933b93c,species,SP374,species,Porzana parva,,,
c6273270-7726-4561-ac84-031edc8207e9,species,SP374,subside_group,SG1,,,
b635b4fc-39c0-4c65-b26c-5c1af136d457,species,SP375,agw_group,Autre oiseau d'eau,,,
29f0856f-c8d7-4f7c-9dbf-d43ad42cc8d8,species,SP375,class,Aves,,,
85ec96c4-b0a1-4044-b11b-7797ac1a688d,species,SP375,creaves_species,Marouette ponctuée,,,
e092e1af-c281-4dde-8a35-6b81437e21be,species,SP375,family,Rallidés,,,
a6937151-c20a-415f-a314-b87c3e6d3b0c,species,SP375,native_status,NS1,,,
6b96dbc9-548a-452c-973b-a8f2311755d2,species,SP375,order,Gruiformes,,,
b78db87a-79a9-407f-8950-a636e129d1f0,species,SP375,species,Porzana porzana,,,
702b828b-3b01-4a0a-a389-01e71dbfb1cb,species,SP375,subside_group,SG1,,,
3c74c668-dfcb-4904-9a92-567c154adcef,species,SP376,agw_group,Autre oiseau d'eau,,,
ab3ae078-423c-4752-99f1-0b680a41eafe,species,SP376,class,Aves,,,
423a52f4-6274-408d-960a-14f68ab8397d,species,SP376,creaves_species,Marouette de Baillon,,,
bf5db5cc-49ef-4e14-9938-4592586a65e2,species,SP376,family,Rallidés,,,
ba2d83cc-c565-491a-8389-7e107d8225de,species,SP376,native_status,NS1,,,
c76f1905-9e9a-4f84-b16b-a3299c024566,species,SP376,order,Gruiformes,,,
ee71b986-5447-426b-9907-f568b9a7bb18,species,SP376,species,Porzana pusilla,,,
3e949e48-620a-46d6-9ff9-c361ca668bc0,species,SP376,subside_group,SG1,,,
5a5716ce-0420-4e91-950c-cc1d5f8d7e62,species,SP377,agw_group,Mammifère taille moyenne,,,
f179b1dd-9d61-41ec-9d91-b7543ae13339,species,SP377,class,Mammalia,,,
4e2494bf-d430-47c0-877e-bfb88593bf68,species,SP377,creaves_species,Raton laveur,,,
4923bebb-a219-4028-bd53-4a9cdc7683bb,species,SP377,family,Procyonidés,,,
4b7e2322-fa24-4076-bd63-cb1173af47fd,species,SP377,native_status,NS3,,,
0db0cbc0-2e2e-49d8-b857-a7c957d76a38,species,SP377,order,Musteloidea,,,
25578ab4-7256-4e70-90ca-6b3b720a7aa8,species,SP377,species,Procyon lotor,,,
6ceee2d3-d416-461e-814e-d2a7d96395bf,species,SP377,subside_group,SG3,,,
662afd15-f457-445d-85f6-9e4baa23529c,species,SP378,agw_group,Autre oiseau,,,
5a928bfa-84a5-4084-911a-2b9a56c388f9,species,SP378,class,Aves,,,
fbb3214c-2ca2-4b58-8547-8a2aef2fa5fd,species,SP378,creaves_species,Accenteur alpin,,,
d79fe8c9-fb0a-4192-83b4-fc061f5e481e,species,SP378,family,Prunellidés,,,
860b1060-1604-4fa2-af4d-3018ef4c1b66,species,SP378,native_status,NS1,,,
fe3cf60a-cbbc-4a98-a494-c628daa47983,species,SP378,order,Passériformes,,,
f501f8bb-05ef-48fc-bcca-ed613cfde896,species,SP378,species,Prunella collaris,,,
c6462f7c-d6cb-4faa-ae8b-ce0b202e040f,species,SP378,subside_group,SG2,,,
92fda3ba-5280-4672-b248-5cc79f87a3b0,species,SP379,agw_group,Autre oiseau,,,
dbf0e9ad-9a95-4e28-a43b-97879f479832,species,SP379,class,Aves,,,
ebf0caf3-13d6-4935-b52a-c43ecb5377ac,species,SP379,creaves_species,Accenteur mouchet,,,
f16672e5-c1cb-49c2-890a-c6c7c6439a10,species,SP379,family,Prunellidés,,,
4a2ba805-25c1-40cd-a2fb-1086a6e3ace3,species,SP379,native_status,NS1,,,
1aa23744-7d68-44d1-8804-557d25ae6c90,species,SP379,order,Passériformes,,,
3754cf6f-ca39-4959-a7e0-8ec54e0c7694,species,SP379,species,Prunella modularis,,,
291b3d34-b866-4935-9b9c-e2e62b01d5a5,species,SP379,subside_group,SG2,,,
e73090c6-4f34-4430-b43a-ac8adb5b5799,species,SP38,agw_group,Autre oiseau,,,
72f6c835-5ca1-4e0b-a303-7466018a241a,species,SP38,class,Aves,,,
56b5c8f4-a767-450b-9221-a70de7caeecc,species,SP38,creaves_species,Pipit farlouse,,,
2f2d63a3-c635-4101-af71-a6525cdc9c74,species,SP38,family,Motacillidés,,,
817dc9a9-2b54-436f-92e4-71314cc4a975,species,SP38,native_status,NS1,,,
1cdca9f7-dc92-4ea3-91bf-f4b24d02c377,species,SP38,order,Passériformes,,,
6be64cda-8b4d-4b54-bcd2-444a086be007,species,SP38,species,Anthus pratensis,,,
cf1bee41-253e-41ac-821a-6b4ee4b6273a,species,SP38,subside_group,SG2,,,
d5e6b72e-fddf-4bb7-ac3d-b401ddd1a3c3,species,SP380,agw_group,Autre oiseau,,,
21d66f6e-cb5e-415a-8906-9f483e21c8be,species,SP380,class,Aves,,,
274bf476-8a99-4d25-9091-07ea6e90fda7,species,SP380,creaves_species,Perruche à collier,,,
e8ec039c-d386-4b53-803b-87b0b47ae948,species,SP380,family,Psittacidés,,,
b3c851c9-ac4f-4f9f-ab81-9d1679a4da64,species,SP380,native_status,NS2,,,
01c42e36-26a0-4bfd-82af-82c83d6f6c8b,species,SP380,order,Psittaciformes,,,
5651583a-7681-48aa-93f8-1d608185edd8,species,SP380,species,Psittacula krameri,,,
141a6963-6acb-4c56-9bde-efcda956bfec,species,SP380,subside_group,SG2,,,
c1f40e34-9aaa-4066-8322-6a62bef4e888,species,SP381,agw_group,Autre oiseau,,,
0c6e848c-4179-490f-8fe1-6cf976323bd3,species,SP381,class,Aves,,,
26f91179-3017-4b0d-affd-644b5e12ce32,species,SP381,creaves_species,Ganga unibande,,,
2ec3d84e-9a16-4f55-9420-c87ffa05e178,species,SP381,family,Pteroclidés,,,
0236873b-c5a9-406e-b9ff-5db06333ee3a,species,SP381,native_status,NS1,,,
306d3931-ae13-4bb7-aa3f-211bf595ce4d,species,SP381,order,Pterocliformes,,,
66cd9335-9c1a-4a6c-8033-63f63c1742ee,species,SP381,species,Pterocles orientalis,,,
ccc3ddf7-9d0a-4a2e-8a69-6a89263c4d07,species,SP381,subside_group,SG2,,,
84eb3c91-4b6e-414a-92aa-5d2a79e313b1,species,SP382,agw_group,Autre oiseau,,,
20c448ae-703b-49e2-86ed-3435a51897fb,species,SP382,class,Aves,,,
f6ec2e41-8fbe-4dfe-9f15-1ca7212a6590,species,SP382,creaves_species,Hirondelle des rochers,,,
3914497b-8370-4c64-a4f0-e58f93e5c6b9,species,SP382,family,Hirundinidés,,,
512aa38c-e7b5-47ab-b6be-5e2598cb1f2c,species,SP382,native_status,NS1,,,
e9793fd1-9d5b-40c7-8f7c-97fa562d5145,species,SP382,order,Passériformes,,,
c0c50741-6ea5-42d8-ab75-846780cefa3e,species,SP382,species,Ptyonoprogne rupestris,,,
24ac63f1-69bf-4549-b2a0-4c47b130c7a7,species,SP382,subside_group,SG2,,,
036b03da-9659-41c7-9fa0-66587330a0e4,species,SP383,agw_group,Autre oiseau,,,
59e93a38-cb6c-415f-be21-e5c104c42e47,species,SP383,class,Aves,,,
f5d0f799-42fe-4b8a-94d4-c2a2134e4b9b,species,SP383,creaves_species,Bouvreuil pivoine,,,
8e64a30c-ec22-4875-83f0-eeb07132429f,species,SP383,family,Fringillidés,,,
04aaec09-83a8-4720-b60f-7a624000ba16,species,SP383,native_status,NS1,,,
8b05117f-04bf-4086-b101-9e118fd5dfea,species,SP383,order,Passériformes,,,
dce2ab35-9752-4ec5-8c65-ce3e4f1b4e4d,species,SP383,species,Pyrrhula pyrrhula,,,
f3378a7d-ee30-4ee6-97d1-b39f0bd4ee9a,species,SP383,subside_group,SG2,,,
e1365bc9-966c-415a-88b1-c02b08bbf93d,species,SP384,agw_group,Autre oiseau d'eau,,,
2472f96e-f89f-4c8f-bafd-bedc15068b65,species,SP384,class,Aves,,,
a6db3a4b-6d02-48c0-94e2-37e645d6421e,species,SP384,creaves_species,Râle d'eau,,,
2db7da4b-c62a-4a2c-9c76-16ce5064532d,species,SP384,family,Rallidés,,,
72844fec-1f63-4f5d-b876-03a464c02bce,species,SP384,native_status,NS1,,,
7609b4bd-8515-473c-8fca-96b8e00d37cf,species,SP384,order,Gruiformes,,,
5498ad47-900e-467f-8764-1697b14b580b,species,SP384,species,Rallus aquaticus,,,
5ba39b89-707c-4583-8b97-eec99b691a9d,species,SP384,subside_group,SG1,,,
1eb36ced-f137-4e47-ab61-27f0dacd9265,species,SP385,agw_group,Batracien,,,
453c0a87-d393-4b8d-bd1b-9ebd8b58585c,species,SP385,class,Amphibia,,,
8c55130f-3979-48c7-9dd8-c3368d263700,species,SP385,creaves_species,Grenouille agile,,,
909f138f-ff47-4f5e-a8a0-2d5c6d8cb6f3,species,SP385,family,Ranidae,,,
de02f1cf-4ba8-42bc-be13-beb8c3290019,species,SP385,native_status,NS1,,,
19ea1a97-fa63-499e-ae07-c442cccae285,species,SP385,order,Anura,,,
9435b3fa-73e5-48ac-a8e0-bb223da95da9,species,SP385,species,Rana dalmatina,,,
9e48857e-a418-4337-9828-962652dbad25,species,SP385,subside_group,SG2,,,
23c37d43-6f3e-4473-82c4-c425b2d32c58,species,SP386,agw_group,Batracien,,,
be87022c-6e3d-4efd-9421-067c76016580,species,SP386,class,Amphibia,,,
a4d3974f-6538-4716-b71c-27ae665ee902,species,SP386,creaves_species,Grenouille rousse,,,
ddf1bffc-9b3b-4936-909f-49afe3296273,species,SP386,family,Ranidae,,,
10f5c4a8-7944-4595-ac7d-dafbe07b8ce7,species,SP386,native_status,NS1,,,
7e1a4312-8902-4aea-8146-b2d7e9c9cdb0,species,SP386,order,Anura,,,
604439cf-e1d8-4b82-b260-617391226121,species,SP386,species,Rana temporaria,,,
4e42a7e0-b07d-4a7c-864c-d6aabfda4db1,species,SP386,subside_group,SG2,,,
7ac45255-7a07-493b-93d8-3e8225f91013,species,SP387,agw_group,Micro-mammifère,,,
098f3e40-9ceb-482b-8c6b-bbb5b88fa99e,species,SP387,class,Mammalia,,,
67ee5476-db0c-43ea-a7a3-7e0f6ffb4693,species,SP387,creaves_species,Rat brun,,,
75742461-88a0-4358-b11a-85cee92a6ae4,species,SP387,family,Muridés,,,
3440dc25-ccca-448c-b294-7bae341e4881,species,SP387,native_status,NS1,,,
3845e82d-aa4e-44d6-b758-c5f35970455a,species,SP387,order,Muroidea,,,
e5f195b2-c850-4e62-89f7-a6fa192d6f66,species,SP387,species,Rattus norvegicus,,,
1358c576-8711-4880-aa68-ecb8e36da61f,species,SP387,subside_group,SG3,,,
b6cbca2b-1e0c-48e8-8400-97c1bff39a41,species,SP388,agw_group,Micro-mammifère,,,
809bc9e7-6880-45f5-ac07-536f8dba9220,species,SP388,class,Mammalia,,,
01610c85-da4b-4595-865f-e280b026aae1,species,SP388,creaves_species,Rat noir,,,
1400a58b-ee09-414a-a48b-14d5611d33a0,species,SP388,family,Muridés,,,
02eaf290-08be-4227-a7ae-a280f0545313,species,SP388,native_status,NS1,,,
07a43ad5-f6a0-4665-a22c-939b7cb247d6,species,SP388,order,Muroidea,,,
27351f8b-54b6-431e-bbe8-fa0a44a37ecb,species,SP388,species,Rattus rattus,,,
0263b34b-9cef-45ec-9471-3505066653d9,species,SP388,subside_group,SG3,,,
22ebce43-39e1-4a0e-9835-4db3916f02b4,species,SP389,agw_group,Limicole,,,
bed896db-a928-4d0f-a691-b58066806e11,species,SP389,class,Aves,,,
0b929c94-4d73-4364-ac78-43638fad64b1,species,SP389,creaves_species,Avocette élégante,,,
50a31b59-8794-49c6-a064-e918f3e8f84b,species,SP389,family,Récurvirostridés,,,
79ad44ca-091b-4680-aef8-285f3782a496,species,SP389,native_status,NS1,,,
db37b318-390b-4244-b432-2bbe0a3a80e5,species,SP389,order,Charadriiformes,,,
d9dcd807-cf9c-4e31-97bb-6a5312b5bbc8,species,SP389,species,Recurvirostra avosetta,,,
132cdb45-d20b-45e2-9469-7718aae1d2f0,species,SP389,subside_group,SG1,,,
5c7b113f-dd88-4155-9bc1-fad6e1351660,species,SP39,agw_group,Autre oiseau,,,
93279d13-c9b3-4d44-8475-55419972b5c7,species,SP39,class,Aves,,,
720622b9-d57f-41e9-83e4-9190570fd58c,species,SP39,creaves_species,Pipit de Richard,,,
71ae93bb-b157-467f-83be-c465f2ac8360,species,SP39,family,Motacillidés,,,
89fbe0e4-0dfb-4408-8fb1-35efc26667cd,species,SP39,native_status,NS1,,,
10cfd76e-54c5-4662-a812-19c4f8e6efcf,species,SP39,order,Passériformes,,,
9f4f8135-fb4b-4a35-aa07-be7cfb1af02d,species,SP39,species,Anthus richardi,,,
661c440c-3286-413e-9ffb-2960e281006b,species,SP39,subside_group,SG2,,,
86eb9313-ccc3-4bfc-b3b0-0494d07b6478,species,SP390,agw_group,Autre oiseau,,,
05849245-051c-456f-bfcd-19cff06195c9,species,SP390,class,Aves,,,
bf7518ac-9bb4-4dc3-a5b9-f8776e042f58,species,SP390,creaves_species,Roitelet à triple bandeau,,,
e2ec2a75-ccb2-48b4-939b-36e46b28185a,species,SP390,family,Régulidés,,,
03317ece-2292-4ef5-868a-a5b81645cb7b,species,SP390,native_status,NS1,,,
11d0a140-787b-44b3-b205-78f5e7e5f1d2,species,SP390,order,Passériformes,,,
27e7c28f-5b5f-4cae-adfe-d62cb1f3ba23,species,SP390,species,Regulus ignicapillus,,,
35b57f15-ac65-4b19-a6dd-146072aac67e,species,SP390,subside_group,SG2,,,
323d97cd-949b-45da-95e0-1563095d7d1d,species,SP391,agw_group,Autre oiseau,,,
84f1ea38-16bd-4bbe-bc94-c19bced30c4b,species,SP391,class,Aves,,,
35ce96c5-fc59-45d2-b306-573e356e39f7,species,SP391,creaves_species,Roitelet huppé,,,
e33e8a70-ed98-4908-8b28-11b42d0eb985,species,SP391,family,Régulidés,,,
463623b7-1f99-45bd-9996-8083efa0ee86,species,SP391,native_status,NS1,,,
fa94734d-cde1-4428-9f14-f5dddcc4593a,species,SP391,order,Passériformes,,,
90dd6946-2c7d-4671-a07b-5dec841a84e7,species,SP391,species,Regulus regulus,,,
7681ae43-e61b-404a-8939-95abaebf1fbb,species,SP391,subside_group,SG2,,,
8ec1956f-784f-4655-aff4-c4cdd9c157fe,species,SP392,agw_group,Chauve-souris,,,
6ee495af-f606-4f15-8695-c29da74e65bc,species,SP392,class,Mammalia,,,
